00127,2018-06,-19.1
00127,2017-12,194.4
00127,2017-06,134.3
00127,2016-12,333.4
00127,2016-06,153.7
00127,2015-12,405.1
00128,2018-12,-4.43
00128,2018-06,-1.1
00128,2017-12,-0.39
00128,2017-06,-0.05
00128,2016-12,-0.24
00128,2016-06,-1.59
00128,2015-12,-6.48
00129,2018-09,69.0
00129,2018-03,111.0
00129,2017-09,86.0
00129,2017-03,111.0
00129,2016-09,88.0
00129,2016-03,56.0
00129,2015-09,31.0
00130,2018-09,-9.0
00130,2018-03,1.0
00130,2017-09,-5.0
00130,2017-03,-18.0
00130,2016-09,-12.0
00130,2016-03,-20.0
00130,2015-09,-11.0
00131,2018-12,12.0
00131,2018-06,110.0
00131,2017-12,98.0
00131,2017-06,86.0
00131,2016-12,79.0
00131,2016-06,64.0
00131,2015-12,-4.0
00132,2018-12,2.48
00132,2018-06,-0.44
00132,2017-12,1.83
00132,2017-06,0.72
00132,2016-12,-0.25
00132,2016-06,0.05
00132,2015-12,0.34
00133,2018-12,-447.26
00133,2018-06,-31.2
00133,2017-12,77.4
00133,2017-06,39.6
00133,2016-12,-10.2
00133,2016-06,-25.6
00133,2015-12,30.4
00135,2018-12,65.52
00135,2018-06,38.31
00135,2017-12,58.97
00135,2017-06,29.97
00135,2016-12,8.16
00135,2016-06,35.8
00135,2015-12,1.7
00136,2018-12,0.17
00136,2018-06,0.1244
00136,2017-12,0.1185
00136,2017-06,0.0301
00136,2016-12,0.0062
00136,2016-06,-0.0008
00136,2015-12,-0.29
00137,2018-12,9.1
00137,2018-06,3.6
00137,2017-12,-2.6
00137,2017-06,-6.8
00137,2016-12,-151.9
00137,2016-06,-33.0
00137,2015-12,-317.4
00138,2018-12,4.0
00138,2018-06,4.7
00138,2017-12,21.0
00138,2017-06,11.7
00138,2016-12,36.0
00138,2016-06,16.5
00138,2015-12,44.0
00139,2018-12,-0.5
00139,2018-06,0.14
00139,2017-12,3.0
00139,2017-09,3.96
00139,2017-03,-2.0
00139,2016-09,-0.69
00139,2016-03,-18.0
00141,2018-12,-1.94
00141,2018-06,0.44
00141,2017-12,15.08
00141,2017-06,1.58
00141,2016-12,22.81
00141,2016-06,19.52
00141,2015-12,0.63
00142,2018-12,23.81
00142,2018-06,3.09
00142,2017-12,2.8
00142,2017-06,3.1
00142,2016-12,2.42
00142,2016-06,2.99
00142,2015-12,1.99
00143,2018-12,-0.56
00143,2018-06,-0.241
00143,2017-12,-0.68
00143,2017-06,-0.421
00143,2017-06,-0.421
00143,2017-03,-0.284
00143,2016-09,-0.5
00144,2018-12,219.54
00144,2018-06,166.22
00144,2017-12,183.9
00144,2017-06,100.62
00144,2016-12,175.58
00144,2016-06,54.49
00144,2015-12,155.07
00145,2018-12,-59.47
00145,2018-06,-3.64
00145,2017-12,-8.45
00145,2017-06,-3.05
00145,2016-12,-10.51
00145,2016-06,-1.13
00145,2015-12,-52.33
00146,2018-12,-16.09
00146,2018-06,-10.54
00146,2017-12,91.55
00146,2017-06,-56.75
00146,2016-12,-15.73
00146,2016-06,-44.12
00146,2015-12,8.93
00147,2018-09,0.01
00147,2018-03,-0.33
00147,2017-09,-0.15
00147,2017-03,-0.4
00147,2016-09,-0.14
00147,2016-03,-0.85
00147,2015-09,-0.36
00148,2018-12,569.2
00148,2018-06,390.9
00148,2017-12,536.3
00148,2017-06,210.0
00148,2016-12,488.9
00148,2016-06,146.8
00148,2015-12,160.9
00149,2018-12,-2.0
00149,2018-06,-1.0
00149,2017-12,-18.0
00149,2017-06,-7.0
00149,2016-12,-67.0
00149,2016-06,-13.0
00149,2015-12,-165.0
00151,2018-09,10.96
00151,2018-03,30.9
00151,2017-09,10.18
00151,2017-06,11.99
00151,2016-12,27.7
00151,2016-09,11.12
00151,2016-06,13.77
00152,2018-12,203.0
00152,2018-06,44.0
00152,2017-12,193.0
00152,2017-06,56.0
00152,2016-12,110.0
00152,2016-09,43.4
00152,2016-06,33.0
00153,2018-12,6.8
00153,2018-06,4.4
00153,2017-12,9.77
00153,2017-06,3.95
00153,2016-12,14.13
00153,2016-06,5.23
00153,2015-12,17.53
00154,2018-12,17.66
00154,2018-06,7.66
00154,2017-12,12.68
00154,2017-06,4.71
00154,2016-12,8.67
00154,2016-06,6.12
00154,2015-12,5.56
00155,2018-03,-1.18
00155,2013-03,-1.03
00155,2012-09,-0.4
00155,2012-03,-2.18
00155,2011-09,-0.31
00155,2011-03,-2.73
00155,2010-09,-0.34
00156,2018-09,-2.79
00156,2018-03,-1.28
00156,2017-09,1.35
00156,2017-03,4.22
00156,2016-09,3.11
00156,2016-03,-3.37
00156,2015-09,-3.41
00157,2018-12,1.3
00157,2018-06,1.45
00157,2017-12,5.3
00157,2017-06,1.92
00157,2016-12,7.4
00157,2016-06,4.14
00157,2015-12,6.8
00158,2018-03,3955.0
00158,2017-09,6062.0
00158,2017-03,2063.0
00158,2016-09,1126.0
00158,2016-03,-15.0
00158,2015-09,2243.0
00158,2015-03,1442.0
00159,2018-12,-0.14
00159,2018-06,1.27
00159,2017-12,-0.2
00159,2017-06,-0.46
00159,2016-12,-0.31
00159,2016-06,-7.48
00159,2015-12,-4.58
00160,2018-09,80.0
00160,2018-03,414.0
00160,2017-09,347.1
00160,2017-03,81.0
00160,2016-09,29.6
00160,2016-03,64.0
00160,2015-09,52.1
00162,2018-09,-0.5
00162,2018-03,1.2
00162,2017-09,-0.9
00162,2017-03,-15.2
00162,2016-09,-11.3
00162,2016-03,1.2
00162,2015-12,-0.1
00163,2018-09,68.0
00163,2018-03,92.0
00163,2017-09,43.0
00163,2017-03,95.0
00163,2016-09,-11.0
00163,2016-03,-65.0
00163,2015-09,-16.0
00164,2018-09,-0.33
00164,2018-03,-0.85
00164,2017-09,-0.27
00164,2017-03,-1.23
00164,2016-09,-0.84
00164,2016-03,-1.03
00164,2015-09,-0.19
00165,2018-12,184.2
00165,2018-06,115.1
00165,2017-12,246.1
00165,2017-06,88.4
00165,2016-12,241.8
00165,2016-06,83.7
00165,2015-12,305.2
00166,2018-12,-2.91
00166,2018-06,-1.1
00166,2017-12,1.26
00166,2017-06,-3.05
00166,2016-12,-3.17
00166,2016-06,-0.85
00166,2015-12,-74.66
00167,2018-12,-8.29
00167,2018-06,-2.4
00167,2017-12,-3.3
00167,2017-06,-2.14
00167,2016-12,-2.46
00167,2016-06,-1.93
00167,2015-12,-3.32
00168,2018-12,120.18
00168,2018-09,176.6
00168,2018-06,96.4
00168,2017-12,93.5
00168,2017-06,85.0
00168,2016-12,77.2
00168,2016-06,79.1
00169,2018-12,16.3
00169,2018-06,5.4
00169,2017-12,-10.0
00169,2017-06,-6.4
00169,2016-12,-1.3
00169,2016-06,-0.8
00169,2015-12,-5.6
00171,2018-12,-2.14
00171,2018-06,6.21
00171,2017-12,11.29
00171,2017-06,4.9
00171,2016-12,-1.5
00171,2016-06,2.0
00171,2015-12,-2.9
00172,2018-09,0.15
00172,2018-03,-11.14
00172,2017-09,-3.54
00172,2017-03,-51.52
00172,2016-09,-28.46
00172,2016-03,4.51
00172,2015-09,2.34
00173,2018-12,129.51
00173,2018-06,18.88
00173,2017-12,128.18
00173,2017-06,73.06
00173,2016-12,107.62
00173,2016-06,66.82
00173,2015-12,48.13
00174,2018-12,3.0
00174,2018-06,4.0
00174,2017-12,-19.0
00174,2017-06,-20.0
00174,2016-12,-56.0
00174,2016-06,-64.0
00174,2015-12,-252.0
00175,2018-12,159.78
00175,2018-06,74.33
00175,2017-12,119.0
00175,2017-06,48.77
00175,2016-12,57.96
00175,2016-06,21.67
00175,2015-12,25.68
00176,2018-12,-8.58
00176,2018-06,-1.62
00176,2017-12,4.74
00176,2017-06,-0.45
00176,2016-12,0.26
00176,2016-06,-0.04
00176,2015-12,-0.75
00177,2018-12,99.16
00177,2018-09,72.49
00177,2018-03,20.19
00177,2017-12,71.22
00177,2017-09,57.49
00177,2017-06,37.71
00177,2017-03,17.44
00178,2018-09,6.7
