"['00973', '2015-09', '14.3464', '-5.48', '5.03', '1.3', '2.5', '1.92']","['00973', '2016-03', '11.6644', '-1.1', '5.64', '7.5', '3.5', '2.83']","['00973', '2016-09', '14.0732', '-0.33', '3.93', '1.8', '3.08', '2.4']","['00973', '2017-03', '13.6132', '1.07', '2.5', '9.0', '3.57', '2.91']","['00973', '2017-09', '15.9078', '-0.62', '2.18', '0.8', '2.46', '1.83']","['00973', '2018-03', '13.6929', '-0.1', '3.48', '6.6', '3.07', '2.4']","['00973', '2018-09', '12.5944', '1.28', '3.76', '0.5', '2.57', '1.83']"
"['00975', '2015-12', '0.163', '-0.02', '3.04', '-2.03', '0.46', '0.35']","['00975', '2016-06', '0.042', '0.03', '45.11', '-0.67', '0.13', '0.1']","['00975', '2016-12', '0.185', '0.11', '30.38', '-1.67', '0.11', '0.07']","['00975', '2017-06', '0.146', '-0.06', '12.68', '3.25', '0.61', '0.41']","['00975', '2017-12', '0.183', '-0.01', '3.72', '3.13', '0.63', '0.34']","['00975', '2018-06', '0.128', '-0.05', '4.25', '0.29', '0.7', '0.41']","['00975', '2018-12', '0.145', '0.03', '4.42', '6.27', '0.81', '0.46']"
"['00976', '2015-12', '4.85', '-0.04', '6.88', '-82.0', '3.33', '2.67']","['00976', '2016-06', '4.1', '0.89', '8.74', '-10.6', '1.44', '0.96']","['00976', '2016-12', '5.01', '-0.25', '6.38', '-27.0', '1.31', '0.96']","['00976', '2017-06', '3.16', '-1.06', '6.32', '12.2', '1.29', '0.78']","['00976', '2017-12', '3.2', '-0.21', '13.36', '26.0', '1.12', '0.69']","['00976', '2018-06', '2.88', '-1.19', '3.84', '21.0', '1.32', '0.92']","['00976', '2018-12', '1.88', '-1.06', '3.88', '25.0', '0.0', '0.0']"
"['00978', '2015-12', '1.158', '0.25', '5.55', '3.78', '2.08', '0.47']","['00978', '2016-06', '0.9541', '-0.02', '2.32', '1.03', '2.02', '0.6']","['00978', '2016-12', '0.9814', '-0.07', '1.67', '16.54', '1.76', '0.53']","['00978', '2017-06', '1.1268', '0.3', '10.01', '5.87', '1.51', '0.51']","['00978', '2017-12', '1.2578', '-0.12', '5.22', '33.4', '1.72', '0.66']","['00978', '2018-06', '1.32', '-0.2', '5.03', '8.71', '1.58', '0.44']","['00978', '2018-12', '0.97', '-0.06', '2.28', '28.29', '1.67', '0.47']"
"['00979', '2016-06', '0.27', '-0.09', '3.76', '-1.33', '19.17', '19.06']","['00979', '2016-12', '0.265', '0.23', '32.45', '-5.47', '6.53', '6.35']","['00979', '2017-06', '0.445', '0.01', '90.94', '-0.13', '10.51', '10.47']","['00979', '2017-12', '0.39', '-0.07', '32.57', '-0.34', '5.77', '5.73']","['00979', '2018-06', '0.355', '-0.08', '5.53', '-0.26', '8.73', '8.7']","['00979', '2018-12', '0.22', '-0.04', '1.12', '-0.95', '6.57', '6.5']","['00979', '2018-12', '0.22', '-0.04', '1.12', '-3.11', '6.57', '6.5']"
"['00980', '2015-12', '2.82', '-0.2', '38.09', '-44.0', '0.7', '0.51']","['00980', '2016-06', '2.41', '0.35', '14.29', '0.3', '0.77', '0.58']","['00980', '2016-12', '2.85', '0.07', '16.09', '-40.0', '0.79', '0.58']","['00980', '2017-06', '2.75', '-0.08', '40.98', '-0.4', '0.78', '0.61']","['00980', '2017-12', '2.8', '-0.36', '9.92', '-25.0', '0.73', '0.56']","['00980', '2018-06', '1.9', '0.03', '7.14', '3.5', '0.81', '0.66']","['00980', '2018-12', '1.14', '-0.67', '3.5', '-22.83', '0.0', '0.0']"
"['00981', '2016-12', '8.6', '3.26', '48.55', '9.0', '1.86', '1.63']","['00981', '2017-06', '7.69', '-0.57', '32.03', '2.0', '1.65', '1.35']","['00981', '2017-12', '8.7', '4.7', '117.42', '4.0', '2.19', '1.86']","['00981', '2018-06', '9.42', '-0.06', '56.49', '2.0', '1.98', '1.69']","['00981', '2018-12', '5.88', '-1.59', '34.14', '23.5', '2.15', '1.94']"
"['00982', '2015-12', '0.237', '-0.04', '2.99', '0.14', '2.53', '2.53']","['00982', '2016-06', '0.165', '-0.02', '2.99', '0.09', '1.53', '1.53']","['00982', '2016-12', '0.181', '0.0', '4.34', '0.04', '1.46', '1.46']","['00982', '2017-06', '0.195', '0.02', '4.55', '0.001', '1.83', '1.83']","['00982', '2017-12', '0.17', '-0.02', '2.07', '0.004', '2.01', '2.01']","['00982', '2018-06', '0.121', '-0.01', '1.0', '-0.295', '1.49', '1.49']","['00982', '2018-12', '0.06', '0.01', '0.79', '0.0', '0.0', '0.0']"
"['00983', '2015-12', '4.35', '-0.24', '2.98', '-233.0', '1.14', '0.98']","['00983', '2016-06', '3.48', '-0.39', '1.74', '-147.0', '1.08', '0.99']","['00983', '2016-12', '2.58', '-0.3', '4.69', '-286.0', '1.03', '0.97']","['00983', '2017-06', '1.83', '-0.23', '6.85', '-41.0', '1.48', '1.4']","['00983', '2017-12', '1.69', '-0.06', '6.8', '-127.0', '1.5', '1.02']","['00983', '2018-06', '1.58', '0.44', '17.88', '-16.0', '1.51', '1.09']","['00983', '2018-12', '1.82', '-0.24', '2.0', '-31.0', '1.22', '0.87']"
"['00984', '2015-12', '5.6792', '0.05', '1.57', '35.83', '1.45', '1.13']","['00984', '2016-06', '4.741', '-0.9', '0.76', '-31.89', '1.35', '1.04']","['00984', '2016-12', '5.8806', '-0.11', '0.64', '-8.93', '1.29', '0.93']","['00984', '2017-06', '5.8465', '-0.08', '12.12', '-27.69', '1.23', '0.89']","['00984', '2017-12', '4.3592', '-0.78', '1.5', '-21.06', '1.2', '0.88']","['00984', '2018-06', '4.1685', '-0.1', '1.42', '-19.42', '1.19', '0.85']","['00984', '2018-12', '3.85', '0.09', '1.2', '-18.93', '1.21', '0.88']"
"['00985', '2015-09', '0.05', '-0.02', '20.91', '0.06', '73.02', '71.48']","['00985', '2016-03', '0.07', '0.02', '4.65', '-0.2', '46.55', '45.94']","['00985', '2016-09', '0.076', '0.01', '2.99', '-0.21', '37.78', '37.36']","['00985', '2017-03', '0.049', '0.0', '3.04', '-0.79', '31.06', '30.7']","['00985', '2017-09', '0.029', '0.01', '2.61', '0.13', '26.99', '26.79']","['00985', '2018-03', '0.033', '0.01', '5.18', '-0.03', '39.71', '39.5']","['00985', '2018-09', '0.026', '0.0', '2.67', '-0.1', '19.23', '18.92']"
"['00986', '2015-09', '0.997', '-0.48', '63.82', '-3.0', '0.75', '0.74']","['00986', '2016-03', '0.8175', '0.46', '41.93', '-3.0', '1.03', '1.03']","['00986', '2016-09', '0.6082', '-0.45', '24.81', '5.0', '1.18', '1.18']","['00986', '2017-03', '0.425', '-0.01', '14.45', '7.0', '0.88', '0.88']","['00986', '2017-09', '0.238', '0.08', '67.09', '-84.0', '1.25', '1.25']","['00986', '2018-03', '0.28', '-0.08', '6.24', '-75.0', '0.88', '0.88']","['00986', '2018-09', '0.26', '0.2', '11.34', '-4.0', '3.13', '3.13']"
"['00987', '2015-12', '0.1891', '-0.01', '0.38', '1.72', '1.71', '1.67']","['00987', '2016-06', '0.1851', '-0.02', '0.93', '1.88', '2.28', '2.23']","['00987', '2016-12', '0.188', '0.13', '10.89', '2.59', '1.98', '1.94']","['00987', '2017-06', '0.208', '0.01', '1.35', '1.47', '1.66', '1.64']","['00987', '2017-12', '0.2126', '0.01', '1.78', '2.56', '1.18', '1.15']","['00987', '2018-06', '0.2093', '0.03', '1.85', '2.32', '1.42', '1.4']","['00987', '2018-12', '0.186', '-0.02', '0.52', '2.54', '1.09', '1.08']"
"['00988', '2015-12', '0.57', '0.14', '10.29', '-42.0', '1.42', '1.4']","['00988', '2016-06', '0.3', '0.4', '21.5', '-4.549', '1.0', '0.99']","['00988', '2016-12', '0.37', '-0.04', '9.59', '-17.0', '0.81', '0.78']","['00988', '2017-06', '0.29', '-0.03', '11.59', '-0.97', '0.81', '0.79']","['00988', '2017-12', '0.27', '0.01', '7.95', '14.0', '0.86', '0.86']","['00988', '2018-06', '0.11', '-0.08', '1.91', '-0.93', '0.84', '0.83']","['00988', '2018-12', '0.041', '-0.02', '2.45', '-8.0', '0.0', '0.0']"
"['00989', '2015-09', '0.455', '-0.51', '8.64', '-3.54', '1.34', '1.26']","['00989', '2016-03', '0.75', '-0.05', '1.1', '-8.84', '1.11', '0.58']","['00989', '2016-09', '0.75', '0.66', '14.96', '8.02', '1.54', '0.3']","['00989', '2017-03', '1.47', '0.73', '8.48', '4.2', '1.5', '0.41']","['00989', '2017-09', '1.66', '-0.2', '1.87', '0.3', '1.63', '0.5']","['00989', '2018-03', '1.4', '-0.46', '2.47', '1.1', '1.81', '0.54']","['00989', '2018-09', '0.73', '-0.47', '3.92', '0.2', '1.98', '0.59']"
"['00990', '2015-12', '0.15', '-0.13', '14.73', '-0.55', '1.64', '0.67']","['00990', '2016-06', '0.216', '-0.07', '6.51', '-0.47', '3.78', '1.58']","['00990', '2016-12', '0.195', '0.06', '20.53', '-0.5', '1.44', '1.44']","['00990', '2017-06', '0.181', '-0.03', '13.63', '0.09', '1.87', '1.87']","['00990', '2017-12', '0.19', '-0.01', '12.68', '0.31', '2.78', '2.78']","['00990', '2018-06', '0.163', '0.01', '1.88', '0.21', '1.63', '1.22']","['00990', '2018-12', '0.125', '-0.01', '1.68', '0.78', '1.63', '1.29']"
"['00991', '2017-06', '2.129', '0.11', '52.24', '8.2', '0.39', '0.34']","['00991', '2017-12', '2.0144', '-0.17', '28.7', '13.0', '0.36', '0.31']","['00991', '2018-06', '2.1385', '0.06', '5.04', '7.65', '0.42', '0.37']","['00991', '2018-12', '1.68', '-0.14', '2.41', '8.17', '0.38', '0.33']"
"['00992', '2017-09', '3.8054', '-0.41', '28.79', '0.61', '0.79', '0.61']","['00992', '2018-03', '3.5375', '-0.38', '25.48', '-1.67', '0.8', '0.61']","['00992', '2018-09', '3.7822', '1.66', '26.94', '2.06', '0.81', '0.62']"
"['00993', '2015-12', '2.7046', '-0.65', '5.61', '5.74', '7.09', '7.09']","['00993', '2016-06', '1.9599', '0.54', '5.35', '6.53', '16.17', '16.17']","['00993', '2016-12', '1.8227', '1.11', '7.39', '16.41', '2.08', '2.08']","['00993', '2017-06', '2.2285', '0.04', '2.25', '16.51', '1.63', '1.63']","['00993', '2017-12', '2.278', '-0.36', '0.88', '27.06', '1.1', '1.1']","['00993', '2018-06', '1.31', '-0.81', '0.78', '-32.22', '1.08', '1.08']","['00993', '2018-12', '0.45', '-0.27', '1.47', '-43.14', '0.0', '0.0']"
"['00995', '2017-06', '5.4297', '-0.06', '11.25', '31.36', '2.21', '2.21']","['00995', '2017-12', '5.6', '0.56', '14.01', '65.31', '1.93', '1.92']","['00995', '2018-06', '4.69', '-1.0', '3.96', '33.24', '1.86', '1.86']","['00995', '2018-12', '4.32', '-0.05', '3.7', '76.75', '1.88', '1.88']"
"['00996', '2015-12', '0.7691', '0.03', '6.16', '0.86', '1.39', '0.87']","['00996', '2016-06', '0.8723', '-0.08', '10.48', '-1.048', '1.36', '0.88']","['00996', '2016-12', '0.8348', '0.06', '4.54', '0.8', '1.77', '1.05']","['00996', '2017-06', '0.6378', '-0.12', '7.93', '-1.21', '1.56', '0.87']","['00996', '2017-12', '0.375', '0.07', '6.53', '2.0', '1.21', '0.73']","['00996', '2018-06', '0.325', '-0.03', '3.01', '-0.3', '1.46', '0.91']","['00996', '2018-12', '0.077', '-0.03', '11.53', '-15.0', '0.0', '0.0']"
"['00997', '2015-09', '10.5', '-3.0', '9.56', '10.15', '0.51', '0.5']","['00997', '2016-03', '11.875', '-1.25', '11.75', '6.05', '0.35', '0.35']","['00997', '2016-09', '2.65', '-5.3', '34.89', '-0.01', '0.3', '0.3']","['00997', '2017-03', '0.5', '0.29', '201.86', '0.42', '0.64', '0.64']","['00997', '2017-09', '1.08', '-0.15', '35.42', '-11.19', '1.02', '1.02']","['00997', '2018-03', '0.89', '-0.05', '11.35', '-11.44', '0.91', '0.9']","['00997', '2018-09', '0.85', '-0.03', '1.4', '3.09', '0.57', '0.56']"
"['01000', '2015-12', '4.78', '0.21', '2.7', '-23.0', '4.58', '4.42']","['01000', '2016-06', '4.0', '-0.53', '2.12', '-8.0', '6.48', '6.28']","['01000', '2016-12', '3.75', '-0.21', '2.06', '-30.0', '4.54', '4.42']","['01000', '2017-06', '3.65', '0.08', '8.11', '-20.0', '5.64', '5.36']","['01000', '2017-12', '3.0', '-0.04', '4.08', '-43.0', '5.93', '5.7']","['01000', '2018-06', '2.42', '-0.87', '0.25', '-114.0', '4.98', '4.8']","['01000', '2018-12', '1.48', '-0.45', '0.14', '-158.64', '0.0', '0.0']"
"['01001', '2015-09', '0.7676', '-0.26', '25.76', '6.7', '1.03', '0.78']","['01001', '2016-03', '0.675', '-0.1', '1.52', '10.95', '1.27', '1.11']","['01001', '2016-09', '0.6658', '0.07', '0.88', '7.6', '1.01', '0.84']","['01001', '2017-03', '0.7319', '0.2', '3.03', '15.86', '1.08', '0.84']","['01001', '2017-09', '0.7339', '-0.01', '3.58', '-3.9', '1.2', '1.07']","['01001', '2018-03', '0.636', '-0.01', '1.72', '-23.02', '1.13', '0.92']","['01001', '2018-09', '0.6067', '0.02', '1.46', '1.3', '0.95', '0.75']"
"['01003', '2015-12', '2.38', '-1.08', '2.1', '-8.0', '16.17', '16.17']","['01003', '2016-06', '1.82', '0.13', '4.24', '-24.0', '18.89', '18.89']","['01003', '2016-12', '1.99', '0.57', '4.29', '-51.0', '4.12', '4.12']","['01003', '2017-06', '1.95', '-0.27', '6.43', '-1.0', '6.29', '6.29']","['01003', '2017-12', '1.58', '-0.37', '11.57', '-3.0', '2.29', '2.29']","['01003', '2018-06', '1.77', '0.17', '9.14', '-4.0', '1.81', '1.81']","['01003', '2018-12', '1.47', '-0.07', '1.15', '-16.0', '0.0', '0.0']"
"['01004', '2016-03', '0.55', '-0.24', '7.99', '-3.8', '11.85', '11.83']","['01004', '2016-09', '0.385', '0.11', '7.66', '-1.9', '3.73', '3.72']","['01004', '2017-03', '0.71', '-0.05', '5.96', '-4.23', '10.27', '10.27']","['01004', '2017-09', '0.58', '-0.21', '10.11', '-1.1', '2.03', '2.03']","['01004', '2018-03', '0.87', '-0.07', '3.45', '-2.53', '1.27', '1.27']","['01004', '2018-09', '0.82', '-0.15', '2.14', '-1.74', '1.12', '1.12']","['01004', '2018-12', '0.56', '-0.06', '3.06', '-2.77', '0.0', '0.0']"
"['01005', '2015-12', '2.8846', '0.07', '0.28', '51.0', '4.19', '2.37']","['01005', '2016-06', '2.6041', '0.27', '0.3', '7.0', '4.86', '2.69']","['01005', '2016-12', '2.5165', '0.63', '1.02', '16.0', '3.69', '2.08']","['01005', '2017-06', '2.7072', '-0.12', '0.39', '6.0', '3.27', '1.67']","['01005', '2017-12', '2.7486', '0.11', '0.21', '15.0', '2.74', '1.55']","['01005', '2018-12', '2.0', '0.09', '1.56', '18.0', '1.99', '1.26']"
"['01006', '2015-12', '3.6262', '0.58', '1.4', '36.75', '3.43', '3.04']","['01006', '2016-06', '2.9845', '-0.68', '0.9', '20.791', '3.11', '2.36']","['01006', '2016-12', '3.4312', '0.17', '5.49', '45.9', '3.64', '3.1']","['01006', '2017-06', '3.6594', '0.15', '1.77', '22.459', '4.08', '3.53']","['01006', '2017-12', '3.453', '-0.03', '0.65', '51.52', '3.68', '3.36']","['01006', '2018-06', '3.336', '0.31', '1.62', '27.777', '5.95', '5.27']","['01006', '2018-12', '2.56', '-0.22', '1.82', '69.03', '0.0', '0.0']"
"['01007', '2018-12', '0.103', '-0.13', '7.94', '-0.11', '0.0', '0.0']"
"['01008', '2015-12', '0.9357', '0.23', '4.2', '25.0', '1.27', '1.16']","['01008', '2016-06', '0.9191', '-0.04', '0.74', '8.0', '1.4', '1.31']","['01008', '2016-12', '0.8795', '0.06', '0.71', '18.0', '1.43', '1.28']","['01008', '2017-06', '0.999', '0.02', '0.98', '6.0', '1.33', '1.22']","['01008', '2017-12', '0.9009', '-0.02', '0.35', '9.0', '1.45', '1.29']","['01008', '2018-06', '0.883', '0.09', '1.58', '8.0', '1.37', '1.28']","['01008', '2018-12', '0.83', '0.11', '0.04', '11.0', '0.0', '0.0']"
"['01009', '2015-09', '1.5247', '-0.67', '3.0', '2.59', '23.05', '23.0']","['01009', '2016-03', '1.55', '0.01', '0.8', '2.69', '33.99', '33.92']","['01009', '2016-09', '1.06', '0.01', '1.16', '3.73', '32.3', '32.22']","['01009', '2017-03', '1.12', '0.47', '10.08', '4.4', '8.12', '8.07']","['01009', '2017-09', '1.85', '0.13', '11.53', '-0.52', '21.88', '21.81']","['01009', '2018-03', '1.76', '-0.12', '12.36', '-5.15', '18.23', '18.18']","['01009', '2018-09', '0.99', '-0.32', '2.96', '1.06', '14.71', '14.68']"
"['01010', '2017-12', '1.7', '0.38', '6.31', '-0.8', '39.32', '37.74']","['01010', '2018-06', '1.8', '0.48', '1.15', '-1.73', '29.3', '27.96']","['01010', '2018-12', '1.48', '0.53', '0.22', '-11.94', '19.2', '17.65']"
"['01011', '2015-12', '1.7296', '0.69', '26.43', '6.19', '1.68', '1.33']","['01011', '2016-06', '1.6608', '-0.24', '16.41', '3.21', '1.98', '1.69']","['01011', '2016-12', '1.2263', '-0.43', '3.56', '7.46', '0.72', '0.6']","['01011', '2017-06', '1.6066', '-0.02', '7.43', '5.18', '1.01', '0.93']","['01011', '2017-12', '1.7732', '-0.13', '5.17', '10.72', '0.9', '0.85']","['01011', '2018-06', '1.685', '-0.06', '29.36', '5.28', '0.97', '0.91']","['01011', '2018-12', '0.78', '-0.63', '4.68', '-69.8', '0.0', '0.0']"
"['01013', '2015-09', '0.033', '-0.06', '2.63', '-0.09', '0.8', '0.47']","['01013', '2016-03', '0.033', '0.0', '1.48', '-0.27', '1.08', '0.9']","['01013', '2016-09', '0.035', '0.01', '10.61', '-0.09', '0.94', '0.78']","['01013', '2017-03', '0.035', '0.01', '1.8', '-0.23', '0.84', '0.77']","['01013', '2017-09', '0.036', '0.01', '9.66', '-0.07', '0.61', '0.52']","['01013', '2018-03', '0.04', '0.01', '9.38', '-0.16', '0.77', '0.72']","['01013', '2018-09', '0.044', '0.03', '3.35', '-0.06', '0.65', '0.62']"
"['01019', '2014-06', '0.4998', '-0.02', '42.85', '27.1', '2.03', '2.03']","['01019', '2014-12', '0.2478', '-0.16', '61.8', '47.3', '2.06', '2.06']","['01019', '2015-06', '0.347', '0.63', '263.97', '3.84', '3.44', '3.44']","['01019', '2015-12', '0.375', '0.02', '63.84', '-11.0', '7.2', '7.2']","['01019', '2016-06', '0.29', '0.09', '29.79', '0.05', '5.66', '5.66']","['01019', '2016-12', '0.228', '0.0', '11.24', '-0.6', '4.03', '4.03']","['01019', '2017-06', '0.11', '-0.09', '23.61', '-0.94', '5.07', '5.07']"
"['01020', '2015-12', '0.27', '0.05', '16.24', '-14.14', '4.51', '3.94']","['01020', '2016-06', '0.183', '-0.15', '23.51', '-2.36', '4.07', '3.62']","['01020', '2016-12', '0.2', '0.09', '18.68', '-4.86', '3.12', '2.76']","['01020', '2017-06', '0.315', '-0.01', '22.91', '-2.39', '4.24', '3.85']","['01020', '2017-12', '0.28', '-0.01', '8.62', '-3.49', '1.6', '1.5']","['01020', '2018-06', '0.25', '-0.01', '5.99', '-1.34', '1.28', '1.22']","['01020', '2018-12', '0.188', '0.0', '3.99', '-2.31', '0.0', '0.0']"
"['01022', '2015-12', '1.6237', '0.04', '6.64', '4.0', '2.26', '2.26']","['01022', '2016-06', '1.55', '-0.52', '3.98', '-5.0', '2.79', '2.79']","['01022', '2016-12', '1.11', '-0.2', '2.94', '-10.0', '1.95', '1.95']","['01022', '2017-06', '0.88', '-0.24', '2.17', '-3.0', '2.39', '2.39']","['01022', '2017-12', '0.85', '-0.29', '2.74', '-24.0', '1.88', '1.88']","['01022', '2018-06', '0.485', '-0.21', '1.13', '-2.0', '1.49', '1.49']","['01022', '2018-12', '0.295', '-0.13', '0.22', '-7.99', '0.0', '0.0']"
"['01023', '2015-12', '2.3232', '-0.4292', '2.14', '19.8', '6.48', '5.32']","['01023', '2016-06', '1.8548', '0.529', '1.33', '36.96', '5.06', '4.09']","['01023', '2016-12', '1.6725', '-0.5315', '7.8', '11.62', '4.9', '3.91']","['01023', '2017-06', '1.2747', '0.15', '8.63', '21.08', '4.66', '3.78']","['01023', '2017-12', '1.3743', '0.0325', '3.75', '14.45', '4.27', '3.39']","['01023', '2018-06', '1.518', '0.1414', '4.42', '25.63', '4.09', '3.15']","['01023', '2018-12', '1.7116', '-0.4656', '9.83', '11.73', '2.6', '1.75']"
"['01026', '2015-12', '0.53', '0.1', '2.9', '-2.12', '1.04', '1.04']","['01026', '2016-06', '0.35', '-0.07', '0.6', '-1.06', '1.05', '1.05']","['01026', '2016-12', '0.285', '0.05', '0.7', '-1.19', '1.21', '1.21']","['01026', '2017-06', '0.202', '0.06', '1.92', '0.38', '1.16', '1.15']","['01026', '2017-12', '0.24', '0.14', '2.12', '0.13', '1.07', '1.06']","['01026', '2018-06', '0.265', '-0.18', '2.0', '-0.53', '1.32', '1.29']","['01026', '2018-12', '0.202', '0.05', '0.28', '-1.26', '0.0', '0.0']"
"['01028', '2015-12', '2.42', '0.96', '6.02', '12.64', '3.12', '1.69']","['01028', '2016-06', '2.69', '0.13', '6.45', '4.38', '3.45', '1.87']","['01028', '2016-12', '1.86', '0.04', '1.97', '10.01', '3.13', '1.87']","['01028', '2017-06', '2.75', '0.3', '2.43', '1.88', '3.11', '1.66']","['01028', '2017-12', '2.45', '-0.13', '2.86', '1.0', '1.54', '1.03']","['01028', '2018-06', '1.97', '-0.36', '10.16', '-0.68', '1.91', '1.1']","['01028', '2018-12', '0.4', '-0.08', '12.54', '-26.15', '0.0', '0.0']"
"['01029', '2015-12', '0.174', '-0.08', '0.99', '-9.48', '1.56', '1.14']","['01029', '2016-06', '0.115', '0.03', '12.95', '-0.16', '0.99', '0.64']","['01029', '2016-12', '0.162', '0.15', '84.99', '-0.3', '0.86', '0.63']","['01029', '2017-06', '0.219', '-0.15', '15.28', '-0.14', '0.91', '0.6']","['01029', '2017-12', '0.215', '0.03', '13.44', '1.6', '0.64', '0.35']","['01029', '2018-06', '0.125', '-0.05', '35.23', '-0.22', '0.43', '0.21']","['01029', '2018-12', '0.045', '-0.04', '14.69', '7.52', '0.0', '0.0']"
"['01030', '2015-12', '0.8926', '0.33', '5.65', '18.0', '1.29', '0.51']","['01030', '2016-06', '0.8657', '0.02', '4.23', '9.0', '1.25', '0.48']","['01030', '2016-12', '1.2566', '0.09', '5.33', '24.0', '1.13', '0.58']","['01030', '2017-06', '1.8244', '0.73', '11.58', '6.0', '1.13', '0.52']","['01030', '2017-12', '3.3372', '0.94', '16.85', '67.0', '1.12', '0.53']","['01030', '2018-06', '5.8903', '0.66', '29.14', '27.0', '1.14', '0.54']","['01030', '2018-12', '3.85', '0.29', '20.1', '131.25', '1.16', '0.53']"
"['01031', '2015-09', '1.9124', '-0.79', '3.81', '5.32', '1.31', '1.31']","['01031', '2016-03', '2.0295', '0.39', '1.69', '9.79', '1.39', '1.39']","['01031', '2016-09', '2.8471', '-0.42', '3.54', '4.29', '1.41', '1.41']","['01031', '2017-03', '2.4446', '-0.82', '4.14', '8.55', '1.44', '1.44']","['01031', '2017-09', '2.6311', '1.18', '4.37', '5.23', '1.4', '1.4']","['01031', '2018-03', '3.4351', '-4.01', '4.41', '7.77', '1.46', '1.46']","['01031', '2018-09', '1.8017', '-0.2', '1.24', '3.41', '1.56', '1.56']"
"['01033', '2017-06', '1.2', '-0.3', '29.73', '-15.1', '0.6', '0.57']","['01033', '2017-12', '1.11', '-0.06', '19.69', '-74.6', '0.5', '0.48']","['01033', '2018-06', '1.0', '-0.14', '2.27', '3.4', '0.61', '0.59']","['01033', '2018-12', '0.54', '-0.47', '1.58', '1.48', '0.6', '0.58']"
"['01035', '2015-12', '1.8127', '0.25', '2.61', '9.5', '4.07', '3.65']","['01035', '2016-06', '1.215', '-0.02', '5.13', '5.3', '4.04', '3.62']","['01035', '2016-12', '1.6897', '0.12', '5.85', '11.1', '3.03', '2.68']","['01035', '2017-06', '1.4822', '-0.2', '2.48', '5.5', '2.73', '2.34']","['01035', '2017-12', '2.0308', '1.78', '28.39', '11.8', '1.94', '1.65']","['01035', '2018-06', '3.0263', '-0.17', '6.57', '6.9', '1.94', '1.62']","['01035', '2018-12', '2.2', '-0.44', '1.73', '16.55', '0.0', '0.0']"
"['01036', '2015-12', '5.3425', '0.8', '1.21', '52.0', '23.84', '23.84']","['01036', '2016-06', '4.9387', '-0.23', '0.19', '16.0', '22.61', '22.61']","['01036', '2016-12', '4.593', '-0.09', '0.93', '34.0', '23.8', '23.8']","['01036', '2017-06', '4.6705', '-0.15', '1.04', '12.0', '35.5', '35.5']","['01036', '2017-12', '4.6009', '0.0', '0.71', '40.0', '27.21', '27.21']","['01036', '2018-06', '4.51', '-0.5', '0.32', '44.0', '3.77', '3.77']","['01036', '2018-12', '4.12', '-0.39', '1.19', '174.0', '37.11', '37.11']"
"['01037', '2016-03', '2.33', '0.13', '2.63', '-18.36', '4.75', '4.11']","['01037', '2016-09', '2.11', '0.02', '2.54', '7.34', '3.11', '2.56']","['01037', '2017-03', '1.95', '-0.07', '2.23', '11.4', '2.83', '2.67']","['01037', '2017-09', '1.54', '0.55', '15.8', '4.51', '2.66', '2.49']","['01037', '2017-12', '1.35', '-0.91', '7.15', '7.43', '2.75', '2.61']","['01037', '2018-06', '1.17', '-0.27', '2.54', '-3.03', '4.42', '4.07']","['01037', '2018-12', '0.58', '-0.11', '3.41', '0.25', '0.0', '0.0']"
"['01038', '2015-12', '53.9493', '2.15', '5.23', '444.0', '2.52', '2.48']","['01038', '2016-06', '59.5292', '-6.97', '7.46', '219.0', '1.32', '1.3']","['01038', '2016-12', '55.9126', '-4.67', '4.94', '382.0', '0.98', '0.97']","['01038', '2017-06', '56.8886', '5.74', '6.32', '225.0', '0.51', '0.5']","['01038', '2017-12', '63.06', '-0.06', '3.92', '407.0', '0.69', '0.68']","['01038', '2018-06', '56.3229', '-4.18', '5.43', '236.0', '1.32', '1.3']","['01038', '2018-12', '56.8', '-2.7', '4.4', '414.0', '1.27', '1.24']"
"['01039', '2015-12', '0.88', '-0.3', '1.86', '-42.0', '1.12', '0.99']","['01039', '2016-06', '0.73', '0.02', '2.09', '-0.4', '0.78', '0.63']","['01039', '2016-12', '0.96', '0.26', '10.73', '-12.0', '0.79', '0.74']","['01039', '2017-06', '1.08', '-0.2', '8.92', '4.74', '6.04', '6.02']","['01039', '2017-12', '1.07', '0.14', '11.28', '-4.0', '12.99', '12.98']","['01039', '2018-06', '0.69', '-0.34', '3.11', '-1.64', '2.97', '2.96']","['01039', '2018-12', '0.53', '-0.06', '0.49', '-4.34', '1.91', '1.91']"
"['01041', '2015-12', '0.66', '-0.15', '13.31', '-8.12', '360.91', '360.91']","['01041', '2016-06', '0.34', '-0.19', '5.42', '-20.02', '8.46', '8.37']","['01041', '2016-12', '0.242', '-0.01', '12.2', '-19.65', '6.09', '6.09']","['01041', '2017-06', '0.32', '0.01', '28.21', '0.63', '11.23', '11.23']","['01041', '2017-12', '0.315', '0.15', '22.76', '3.03', '7.41', '7.27']","['01041', '2018-06', '0.25', '-0.22', '19.69', '-0.48', '11.43', '11.07']","['01041', '2018-12', '0.193', '0.04', '22.24', '-3.82', '0.0', '0.0']"
